id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
TLPL612,Teaching and Learning Algebra in the Middle School,"Prerequisite: Admission to M.A. or M.Ed. with concentration in Mathematics Education; or permission of EDUC-Teaching and Learning, Policy and Leadership department.
Credit only granted for: EDCI655 or TLPL612.
Formerly: EDCI655.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Andrew Brantlinger,25,25,0,0
TLPL489E,Internship in Education; Internship in Education: Middle School,Students must pay a $350.00 lab fee.,202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Angela Stoltz,20,20,0,0
TLPL452,Bases for English Language Instruction,"Restriction: Must be in Secondary Educ: English Language Arts program; and minimum cumulative GPA of 2.75; and permission of EDUC-Teaching and Learning, Policy and Leadership department.
Credit only granted for: EDCI417 or TLPL452.
Formerly: EDCI417.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Franklin Horstman,30,30,0,0
TLPL444,Teaching and Understanding English Grammar with Multilingual Learners,"Credit only granted for: EDCI437 or TLPL444.
Formerly: EDCI437.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Kellie Rolstad,25,25,0,0
TLPL665,Methods for Teaching Multilingual Learners,"Credit only granted for: EDCI634 or TLPL665.
Formerly: EDCI634.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Jessica Crawford,25,25,0,0
TLPL798,Special Problems in Education,,202501,"Teaching and Learning, Policy and Leadership",Grad,0,,0,0,0,0
TLPL673,Federal Education Policy,"Credit only granted for: TLPL673 or EDPS625.
Formerly: EDPS625.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Campbell Scribner,20,20,0,0
TLPL414,Knowing and Learning in Mathematics and Science,"Prerequisite: Must have completed or be concurrently enrolled in TLPL102.
Credit only granted for: TLPL488M or TLPL414.
Formerly: TLPL488M.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Anita Sanyal,24,24,0,0
TLPL101,Inquiry Approach to Teaching STEM (Step 1),Additional information: Students must allow for a three-hour window between 7:45 AM and 3:15 PM in their schedule for field experiences in a local school 3-4 times during the semester. A background check is required and will be facilitated by the Terrapin Teacher program coordinator.,202501,"Teaching and Learning, Policy and Leadership",Undergrad,3,Luis Royo Romero; Milen Matthews; Steven Karig,71,71,0,4
TLPL443,Cross-Cultural Communication and Multilingual Learners,"Credit only granted for: EDCI436 or TLPL443.
Formerly: EDCI436.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Monica Obiri-Yeboah,25,25,0,0
TLPL489B,Internship in Education; Internship in Education: Social Studies/History,Students must pay a $350.00 lab fee.,202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Alison Jovanovic,30,30,0,0
TLPL793,Methods of Discourse Analysis,"Credit only granted for: EDCI788B or TLPL793.
Formerly: EDCI788B.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Drew Fagan,20,20,0,0
TLPL478A,Professional Seminar in Education; Professional Seminar in Education: Art Education,,202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Katherine Coogan,8,8,0,0
TLPL300,Digital Learning Tools and Communities,"Restriction: Minimum cumulative GPA of 2.75; and must be in one of the following programs (Elementary Education; Secondary Educ: Social Studies; Secondary Educ: Art; Secondary Educ: Mathematics; Secondary Educ: Science; Secondary Educ: English Language Arts; Secondary Educ: Foreign Languages).
Credit only granted for: EDCI385 or TLPL300.
Formerly: EDCI385.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,4,Sarah McGrew,108,108,0,0
TLPL305B,Curriculum and Instruction Cluster,This is for Juniors only.,202501,"Teaching and Learning, Policy and Leadership",Undergrad,3,Instructor: TBA,60,60,0,0
TLPL361,"Community, Learners, and Classroom Engagement","Corequisite: TLPL332, TLPL362, TLPL342, and TLPL479G.
Restriction: Must be in Elementary Education program; and minimum cumulative GPA of 2.75; Or permission of EDUC-Teaching and Learning, Policy and Leadership department.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,3,Kerry Alexander; Tracy Dunheimer; Reka Barton,66,66,0,0
TLPL789,Internship in Education,,202501,"Teaching and Learning, Policy and Leadership",Grad,0,,0,0,0,0
TLPL623,Learning and Teaching Biological Sciences,"Restriction: Enrollment in an EDCI Outreach Program in science education; or must be in Curriculum and Instruction (Master's) program; or permission of instructor.
Credit only granted for: EDCI606 or TLPL623.
Formerly: EDCI606.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Daniel Levin,20,20,0,0
TLPL766,Impact Evaluation for Education and Public Policy,"Prerequisite: Knowledge of multivariate regression and prior experience with statistical programming software (e.g., Stata). TLPL765 or permission from instructor.
Credit only granted for: TLPL766, TLPL672, or EDPS621.
Formerly: TLPL672.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,David Blazar,20,20,0,1
TLPL788N,"Special Topics in Education; School Exclusion: Policy, Practice and Intervention",,202501,"Teaching and Learning, Policy and Leadership",Grad,1,Instructor: TBA,20,20,0,0
TLPL662,Second Language Acquisition,"Restriction: Permission of EDUC-Teaching and Learning, Policy and Leadership department.
Credit only granted for: EDCI732 or TLPL662.
Formerly: EDCI732.",202501,"Teaching and Learning, Policy and Leadership",Grad,2,Katharine Glanbock,30,30,0,0
TLPL435,Art Education Methods I,"Restriction: Minimum cumulative GPA of 2.75; and permission of EDUC-Teaching and Learning, Policy and Leadership department. And must be in Secondary Educ: Art program; or must be in Secondary Educ: Art pre-major program.
Credit only granted for: EDCI405 or TLPL435.
Formerly: EDCI405.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Margaret Walker,25,25,0,0
TLPL618,Digital Learning Tools and Communities,,202501,"Teaching and Learning, Policy and Leadership",Grad,1,Theresa Robinson,25,25,0,0
TLPL767,"Law, Equity, and Diversity in Education","Credit only granted for: TLPL767 or EDPS751.
Formerly: EDPS751.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Campbell Scribner,20,20,0,0
TLPL675,Embracing Diversity in Classroom Communities,"Credit only granted for: EDCI697 or TLPL675.
Formerly: EDCI697.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Keisha Allen,20,20,0,0
TLPL360,Foundations of Education,"Credit only granted for: EDPS301 or TLPL360.
Formerly: EDPS301.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,2,Lisa Eaker; Colin McCarthy,60,60,0,0
TLPL252,"Students, Schooling, and Communities","Corequisite: TLPL251.
Credit only granted for: EDCI297 or TLPL252.
Formerly: EDCI297.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Instructor: TBA,25,25,0,0
TLPL481,Embracing Diversity in the Classroom Community,"Restriction: Admission to teacher education program; or permission of EDUC-Teaching and Learning, Policy and Leadership department.
Credit only granted for: TLPL481 or EDCI475.
Formerly: EDCI475.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Briana Thomas,20,20,0,0
TLPL340,Introduction to Children's Literature and Critical Literacy,"Restriction: Must be in Elementary Education program; or must be a Pre-Education Major.
Credit only granted for: EDCI443 or TLPL340.
Formerly: EDCI443.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Olivia Saracho,30,30,0,1
TLPL655,Assessment and Language Education,"Credit only granted for: EDCI631 or TLPL655.
Formerly: EDCI631.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Antonio Perez Belda,15,15,0,0
TLPL489C,Internship in Education; Internship in Education: English,Students must pay a $350.00 lab fee.,202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Peggy Wilson,25,25,0,0
TLPL792,Qualitative Research II: Analysis and Interpretation of Data,"Prerequisite: TLPL791.
Credit only granted for: TLPL792 or EDCI792.
Formerly: EDCI792.",202501,"Teaching and Learning, Policy and Leadership",Grad,1,Tara Brown,20,20,0,0
TLPL688W,Special Topics in Education; Foundations of Art Integration,,202501,"Teaching and Learning, Policy and Leadership",Grad,1,Instructor: TBA,20,20,0,0
TLPL287,"Inquiry Into Issues in US Public Schooling: Policies, Practice and Promise","Credit only granted for: TLPL288T or TLPL287.
Formerly: TLPL288T.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Margaret Peterson,60,60,0,0
TLPL415,Perspectives in Science,"Prerequisite: Permission of instructor.
Credit only granted for: TLPL488W or TLPL415.
Formerly: TLPL488W.",202501,"Teaching and Learning, Policy and Leadership",Undergrad,1,Daniel Levin,20,20,0,0
HLSC329,Teaching Practicum in the Life Sciences,,202501,Integrated Life Sciences,Undergrad,1,Sabrina Kramer,12,12,0,0
HLSC322,Principles of Genetics and Genomics,"Prerequisite: CHEM131, CHEM132, BSCI160, BSCI161, BSCI170, and BSCI171; or must have completed BSCI170, BSCI171 and two semesters of Chemistry.
Restriction: Must be in a major in UGST-HCOL-Integrated Life Sciences Program.
Credit only granted for: HLSC322 or BSCI222.",202501,Integrated Life Sciences,Undergrad,4,Kimberly Paczolt,88,88,0,1
HLSC227,Topics in Scientific Integrity and Medical Ethics,Restriction: Must be in a major in UGST-HCOL-Integrated Life Sciences Program.,202501,Integrated Life Sciences,Undergrad,1,Sabrina Kramer; Najib El-Sayed,25,25,0,0
HLSC102,Service-Learning in the Life Sciences,"Prerequisite: HLSC100.
Restriction: Must be in the Honors College Integrated Life Sciences program.",202501,Integrated Life Sciences,Undergrad,1,Jalah Townsend; Sabrina Kramer; Seihoon Lee,85,85,0,0
MLAW358J,Selected Topics in Law and Society; Critical Issues in Healthcare,,202501,MPower Undergraduate Law Programs,Undergrad,1,Diane Hoffmann,20,20,0,0
MLAW378J,Special topics in Law and Society; Bioethics and the Law,"This seminar will examine the impact of advancements in biosciences on avariety of legal and policy issues. Topics will likely include the doctrine of informed consent, physician-assisted suicide and euthanasia,assisted reproduction, conscientious refusals to provide medical care, the allocation and sale/donation of body parts and services, and medicaland law enforcement uses of genetic information, aswell as topics arising out of the Covid-19 pandemic. In examining these various issues,students will consider the content and consistency of current law, the policy goals motivating legal regulation, the impactoftechnological innovation, and directions for legal reform.",202501,MPower Undergraduate Law Programs,Undergrad,1,Natalie Ram,20,20,0,0
MLAW378F,"Special topics in Law and Society; Land, Shelter, and Social Justice","From the evolution of tenant rights in the 20th century to the mortgage crisis of 2008, housing and land rights and disputes have figured prominently in how societies are shaped and develop over time. This course aims to explore some aspects of the diverse and increasingly complex body of laws, policies, and attempted solutions related to housing and land in a largely unequal world and society. How has private land ownership changed societies in the modern era? What is the role of the state in addressing housing shortages and injustices related to land and housing? What does a fundamental human right to housing look like in the real world? These issues, and others, including urbanization, re-colonization, climate change, and discrimination form the core of a course that will provide students with both local, national and international perspectives on a fundamental issue for all humans living today - shelter and sustenance.",202501,MPower Undergraduate Law Programs,Undergrad,1,Brian Gilmore,20,20,0,0
MLAW358Y,Selected Topics in Law and Society; Civil Rights and the Constitution,"Prerequisite: GVPT170; and GVPT331 or MLAW358W. Restriction: Must be enrolled in the Law and Society minor program. Credit only granted for GVPT432 or MLAW358Y.

A study of civil rights in the American consitutional context, emphasizing freedom of religion, freedom of expression, minority discrimination, and the rights of defendants.",202501,MPower Undergraduate Law Programs,Undergrad,1,Michael Spivey,5,5,0,0
MLAW358U,Selected Topics in Law and Society; The Politics of Immigration Law,,202501,MPower Undergraduate Law Programs,Undergrad,1,Robert Koulish,20,20,0,0
MLAW304,Introduction to Law and Social Inquiry,Restriction: Must be in the Law and Society (MLAW) minor.,202501,MPower Undergraduate Law Programs,Undergrad,1,Robert Koulish,20,20,0,0
MLAW305,Law and Legal Institutions in Social Context,"Prerequisite: MLAW304.
Restriction: Must be a student in the Law and Society Minor.",202501,MPower Undergraduate Law Programs,Undergrad,2,Brian Gilmore,85,85,0,0
MLAW358T,Selected Topics in Law and Society; Tackling Trafficking: The Legal System's Responses to Human Trafficking,An examination of domestic and international legal responses to the perpetration of the various forms of human trafficking. Students will explore policy initiatives along with civil and criminal law techniques designed to punish traffickers and protect victims.,202501,MPower Undergraduate Law Programs,Undergrad,1,Christine White,21,21,0,0
MLAW388,Law and Society Internship,Restricted to students within the Law and Society minor.,202501,MPower Undergraduate Law Programs,Undergrad,2,Brandee Pettus,36,36,0,1
MLAW150,Law in a Just Society,Restriction: Must be in the College Park Scholars - Justice and Legal Thought program.,202501,MPower Undergraduate Law Programs,Undergrad,3,David Gray,75,75,0,0
MLAW404,Law & Society Capstone,Restriction: Student must be enrolled in the Law and Society minor.,202501,MPower Undergraduate Law Programs,Undergrad,1,Christine White,75,75,0,0
MLAW358W,"Selected Topics in Law and Society; Courts, Law and Justice",Restriction: Must be enrolled in the Law and Society minor program. Cross-listed with GVPT331. Credit only granted for GVPT331 or MLAW358W.,202501,MPower Undergraduate Law Programs,Undergrad,6,Michael Spivey,150,150,0,0
